,Word,Frequency,CD,Lemma Frequency,Token ID,Sentence ID,Lemma,Meaning,Lemma Count,Valid,POS
1626,versmaden,0.9030899869919435,0.9030899869919435,1.2041199826559248,2183,193,versmaden,to despise,1,True,V
1627,gepoetst,2.103803720955957,2.0293837776852097,2.82865989653532,2190,194,poetsen,"to clean, shine",1,True,V
1628,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2191,194,hebben,to have,64,True,V
1629,vond,4.071918810363806,3.710963118995276,4.924263775267691,2192,194,vind,to find,1,True,V
1630,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,2200,195,hebben,to have,64,True,V
1631,is,5.976610385885594,3.906712056942964,6.276831601248094,2201,195,zijn,to be,97,True,V
1632,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2214,196,hebben,to have,64,True,V
1633,uitgedreven,1.3424226808222062,1.146128035678238,1.7481880270062005,2215,196,uitdrijven,to expel,1,True,V
1634,was,5.36530262140015,3.905957699092427,6.276873384593224,2216,196,zijn,to be,97,True,V
1635,sliep,3.0637085593914173,2.9694159123539814,4.233503760341135,2219,196,slapen,to sleep,2,True,V
1636,vloog,2.835056101720116,2.7193312869837265,3.880070084064067,2231,197,vliegen,to fly,1,True,V
1637,was,5.36530262140015,3.905957699092427,6.276873384593224,2232,197,zijn,to be,97,True,V
1638,drinkt,3.104145550554008,2.996949248495381,4.1821863167395446,2239,198,drinken,to drink,2,True,V
1639,is,5.976610385885594,3.906712056942964,6.276831601248094,2240,198,zijn,to be,97,True,V
1640,gereden,2.931966114728173,2.8363241157067516,4.14367043347016,2245,198,rijden,to ride,1,True,V
1641,bevat,2.629409599102719,2.5658478186735176,2.8813846567705728,2254,199,bevatten,to contain,1,True,V
1642,is,5.976610385885594,3.906712056942964,6.276831601248094,2255,199,zijn,to be,97,True,V
1643,gestolen,3.627263416568221,3.348499570283838,3.895146189375992,2258,199,stelen,to steal,3,True,V
1644,aanbiedt,2.1702617153949575,2.1492191126553797,3.3049211619008916,2266,200,aanbieden,to offer,1,True,V
1645,is,5.976610385885594,3.906712056942964,6.276831601248094,2267,200,zijn,to be,97,True,V
1646,geworden,3.808481056565951,3.585686278452497,3.808481056565951,2270,200,werden,to become,2,True,V
1647,gaf,3.9229848157088827,3.638189640190837,4.9525938907097435,2274,201,geven,to give,5,True,V
1648,gekocht,3.4490153163477864,3.281714970027296,4.102947968005374,2280,201,kopen,to buy,5,True,V
1649,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2281,201,hebben,to have,64,True,V
1650,wees,4.009408399151867,3.6921416093667836,6.277677275177099,2290,202,wijzen,to point,1,True,V
1651,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2295,202,hebben,to have,64,True,V
1652,geleerd,3.5883837683787276,3.412460547429961,4.250980807096349,2301,203,leren,to learn,1,True,V
1653,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2302,203,hebben,to have,64,True,V
1654,haalde,3.016197353512439,2.9459607035775686,4.549959129382749,2303,203,halen,"to fetch, get",3,True,V
1655,was,5.36530262140015,3.905957699092427,6.276873384593224,2319,204,zijn,to be,97,True,V
1656,gekomen,3.9524049395770247,3.6665179805548807,5.411355345544404,2320,204,komen,to come,12,True,V
1657,paste,2.3944516808262164,2.357934847000454,3.9335379019717047,2321,204,passen,"to fit, befit",2,True,V
1658,hebben,5.176531121304757,3.9053640687668922,5.927078682055107,2326,205,hebben,to have,64,True,V
1659,stand,2.8369567370595505,2.737987326333431,2.8767949762007006,2332,205,staan,to stay,12,True,V
1660,vertrok,2.9858753573083936,2.8987251815894934,3.991181757667873,2338,206,vertrekken,to depart,3,True,V
1661,hebben,5.176531121304757,3.9053640687668922,5.927078682055107,2345,207,hebben,to have,64,True,V
1662,gemaakt,4.08439751914115,3.7418603940652635,5.053228306869493,2352,207,maken,to make,12,True,V
1663,is,5.976610385885594,3.906712056942964,6.276831601248094,2354,208,zijn,to be,97,True,V
1664,doet,4.562590224606335,3.8811563210755637,5.469521586413224,2364,208,to do,to go,4,True,V
1665,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,2368,209,zijn,to be,97,True,V
1666,geweest,4.356790460351716,3.836260802858487,6.276836652195721,2374,209,zijn,to be,97,True,V
1667,staat,4.455606112581867,3.857030798272624,4.822161538739219,2378,210,staan,to stay,12,True,V
1668,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,2387,211,zijn,to be,97,True,V
1669,kunnen,4.872447647789014,3.900530982452756,5.546682059503702,2402,212,kunnen ,to be able,5,True,V
1670,worden,4.67019945161226,3.887504774235378,5.118463139775366,2405,212,worden,to become,31,True,V
1671,ingevoerd,2.012837224705172,1.9637878273455553,2.2695129442179165,2406,212,invoeren,to introduce,1,True,V
1672,haalt,3.39375064034808,3.284205067701794,4.549910161688267,2408,213,halen,"to fetch, get",3,True,V
1673,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,2418,214,zijn,to be,97,True,V
1674,gekoppeld,2.123851640967086,2.0569048513364727,2.680335513414563,2425,214,koppelen,to couple,1,True,V
1675,signaleert,1.0,0.9030899869919435,2.3242824552976926,2428,216,signaleren,to signal,2,True,V
1676,eindigde,2.4456042032735974,2.401400540781544,3.3832766504076504,2441,217,eindigen,"to end, finish",1,True,V
1677,werd,4.355164066515204,3.8138477542288545,5.118512729036299,2451,218,worden,to become,31,True,V
1678,was,5.36530262140015,3.905957699092427,6.276873384593224,2457,218,zijn,to be,97,True,V
1679,werkt,4.073278335635835,3.7236198355154633,4.572383617766466,2459,219,werken,to work,3,True,V
1680,gaf,3.9229848157088827,3.638189640190837,4.9525938907097435,2469,220,geven,to give,5,True,V
1681,bestrijden,2.575187844927661,2.4899584794248346,2.718501688867274,2483,221,bestrijden,"to combat, fight",2,True,V
1682,is,5.976610385885594,3.906712056942964,6.276831601248094,2490,222,zijn,to be,97,True,V
1683,zorgen,4.264558112800327,3.802636918082811,4.5000854612376555,2504,223,zoorgen voor,to take care of,7,True,V
1684,voor,5.467489712757465,3.9064427938170323,5.467489712757465,2505,223,zoorgen voor,to take care of,7,True,V
1685,is,5.976610385885594,3.906712056942964,6.276831601248094,2511,224,zijn,to be,97,True,V
1686,werken,4.127655419775207,3.7301360039966776,4.796532705546269,2522,225,worden,to become,31,True,V
1687,geeft,4.160498543522346,3.7723950610820003,4.9525938907097435,2531,226,geven,to give,5,True,V
1688,staan,4.265831566255261,3.808481056565951,4.806783495209124,2542,227,staan,to stand,12,True,V
1689,bereikten,1.8260748027008264,1.8129133566428555,3.6490426340861766,2553,228,bereiken,to arrive at,2,True,V
1690,maakte,3.7551122663950713,3.5386993795424067,5.053201412120726,2562,229,maken,to make,12,True,V
1691,nam,3.705521613422667,3.498999363580153,4.796768542903085,2572,230,afnemen,to take off,1,True,V
1692,af,4.581414847918365,3.8832638595849738,4.581414847918365,2575,230,afnemen,to take off,1,True,V
1693,verwijderen,2.812244696800369,2.7234556720351857,3.243534101832062,2584,230,verwijderen,to remove,1,True,V
1694,droeg,3.1351326513767748,3.0261245167454502,3.9995654882259823,2587,232,dragen,to carry,2,True,V
1695,wordt,4.65152029823422,3.8868853589860084,5.118482976159217,2597,233,worden,to become,31,True,V
1696,bezocht,2.6830470382388496,2.6324572921847245,3.2615007731982804,2600,233,bezoeken,to visite,3,True,V
1697,moest,4.308158740359688,3.8210547550468883,5.4376047168290516,2609,234,moeten,to be necessary,9,True,V
1698,kocht,3.0350292822023683,2.9258275746247424,4.103016490328315,2622,235,kopen,to buy,5,True,V
1699,zit,4.666030998292724,3.8845688149183335,4.98949431277271,2637,236,zitten,to sit,5,True,V
1700,niksen,1.6127838567197355,1.5797835966168101,1.6127838567197355,2646,236,niksen,to do nothing,1,True,V
1701,werd,4.355164066515204,3.8138477542288545,5.118512729036299,2660,238,worden,to become,31,True,V
1702,viert,2.0827853703164503,2.060697840353612,3.337459261290656,2672,239,vieren,to celebrate,2,True,V
1703,bestaan,3.3963737275365067,3.2322335211147335,3.876160084825628,2675,239,bestaan,to exist,2,True,V
1704,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2683,240,hebben,to have,64,True,V
1705,hielp,3.1231980750319988,3.040602340114073,4.655848866511703,2690,241,helpen,to help,3,True,V
1706,gebruiken,3.9751559784066894,3.6849350826408895,4.332034277027518,2701,242,gebruiken,to use,3,True,V
1707,gaat,4.995990381162591,3.9023836844324715,5.574487326922207,2714,243,gaan,to go,15,True,V
1708,bezorgde,2.376576957056512,2.3404441148401185,3.569724949226159,2726,244,bezorgen,to deliver,1,True,V
1709,had,4.964273776366518,3.9011857801371503,5.9270797094445795,2735,245,hebben,to have,64,True,V
1710,waren,4.452813408677854,3.850829959848531,6.276790043494508,2746,246,zijn,to be,97,True,V
1711,betrokken,3.354876422516234,3.185825359612962,3.447623097760286,2747,246,betrekken,"to involve, implicate",1,True,V
1712,beschuldigde,2.1583624920952498,2.0681858617461617,3.184975190698261,2762,247,beschuldigen,"to accuse, blame",2,True,V
1713,worden,4.67019945161226,3.887504774235378,5.118463139775366,2771,248,worden,to become,31,True,V
1714,droeg,3.1351326513767748,3.0261245167454502,3.9995654882259823,2772,248,dragen,to carry,2,True,V
1715,trad,1.9294189257142926,1.8808135922807914,2.94546858513182,2782,249,treden,"to tread, step",1,True,V
1716,op,5.5475827367934025,3.906388921152831,5.547595045018221,2783,249,optreden,to perform,1,True,V
1717,loopt,3.7777167386096258,3.5643109099606027,4.391199840108775,2792,250,lopen,to run,8,True,V
1718,was,5.36530262140015,3.905957699092427,6.276873384593224,2806,251,zijn,to be,97,True,V
1719,is,5.976610385885594,3.906712056942964,6.276831601248094,2807,251,zijn,to be,97,True,V
1720,lag,3.5804687839510017,3.401228167498113,4.512390854819099,2814,252,liggen,to be lying,5,True,V
1721,slapen,3.961373627594801,3.6216954623292787,4.2958089181611765,2822,252,slapen,to sleep,2,True,V
1722,lette,2.1172712956557644,2.0827853703164503,4.51240420191506,2826,253,letten,to pay attention,1,True,V
1723,was,5.36530262140015,3.905957699092427,6.276873384593224,2839,254,zijn,to be,97,True,V
1724,maken,4.621809598806646,3.8874485002499535,5.053205254329664,2848,255,maken,to make,12,True,V
1725,is,5.976610385885594,3.906712056942964,6.276831601248094,2858,256,zijn,to be,97,True,V
1726,juichen,2.146128035678238,2.0755469613925306,2.404833716619938,2871,257,juichen,to shout with joy,1,True,V
1727,werden,3.659821158055705,3.4258601450778405,5.118506117461985,2886,258,worden,to become,31,True,V
1728,gemaakt,4.08439751914115,3.7418603940652635,5.053228306869493,2887,258,maken,to make,12,True,V
1729,struikelde,2.0170333392987803,1.9731278535996986,2.537819095073274,2888,258,struikelen,to stumble,2,True,V
1730,was,5.36530262140015,3.905957699092427,6.276873384593224,2907,260,zijn,to be,97,True,V
1731,moest,4.308158740359688,3.8210547550468883,5.4376047168290516,2920,261,moeten,to be necessary,9,True,V
1732,bekijkt,2.680335513414563,2.6273658565927325,3.752278985460119,2933,262,bekijken,to look,1,True,V
1733,waren,4.452813408677854,3.850829959848531,6.276790043494508,2942,263,zijn,to be,97,True,V
1734,drinkt,3.104145550554008,2.996949248495381,4.1821863167395446,2957,264,drinken,to drink,2,True,V
1735,vond,4.071918810363806,3.710963118995276,4.924263775267691,2966,265,plaatsvinden,to take place,2,True,V
1736,plaats,3.969928189428116,3.6419695977020594,4.101575246255933,2967,265,plaatsvinden,to take place,2,True,V
1737,bracht,3.4255342204982635,3.2844307338445193,4.522874402313803,2978,266,brengen,to bring,4,True,V
1738,wisselen,2.677606952720493,2.59659709562646,2.859738566197147,2989,266,wisselen,to swap,1,True,V
1739,stond,3.865340905624584,3.6061663146076204,4.806803824016762,2992,267,staan,to stand,12,True,V
1740,maakten,3.04883008652835,2.9698816437465,5.053189885289951,3005,268,maken,to make,12,True,V
1741,zingen,3.457124626303409,3.1189257528257768,3.742175043223677,3012,268,zingen,to sing,1,True,V
1742,spelen,4.034828915655837,3.6303261548039467,4.4267714347926965,3017,269,spelen,to play,3,True,V
1743,houden,4.342126469955725,3.840043330603494,5.0274311577669035,3027,270,houden,to keep,8,True,V
1744,maken,4.621809598806646,3.8874485002499535,5.053205254329664,3037,271,maken,to make,12,True,V
1745,besteden,2.3283796034387376,2.298853076409707,2.797959643737196,3040,271,besteden,to spend,1,True,V
1746,sluiten,3.4092566520389096,3.262213705476417,3.9095025414054154,3051,272,afsluiten,to conclude,1,True,V
1747,af,4.581414847918365,3.8832638595849738,4.581414847918365,3057,272,afsluiten,to conclude,1,True,V
1748,stijgen,2.5809249756756194,2.482873583608754,3.1089031276673134,3065,273,stijgen,to climb,1,True,V
1749,krijgen,4.337039739920378,3.8303319934519617,4.81990569689715,3079,274,krijgen,"to get, receive",20,True,V
1750,bloeien,2.0293837776852097,1.9590413923210936,2.444044795918076,3093,275,bloeien,to blossom,1,True,V
1751,kregen,3.189209489582306,3.103461622094705,4.819912271587856,3105,276,krijgen,"to get, receive",20,True,V
1752,stellen,3.665299499499897,3.485437481076301,4.296533565928987,3115,277,stellen,to pose,1,True,V
1753,trakteren,2.225309281725863,2.2013971243204513,2.851869600729766,3126,278,trakteren,to treat,1,True,V
1754,beslisten,1.380211241711606,1.3222192947339193,3.439332693830263,3135,279,beslissen,to decide,1,True,V
1755,voort,3.0111473607757975,2.9138138523837167,3.0111473607757975,3140,279,voortzetten,to continue,1,True,V
1756,zetten,3.8263987821876175,3.603144372620182,4.335357590149176,3142,279,zetten,"to set, put",2,True,V
1757,gooien,3.3364597338485296,3.2119210843085093,3.9177680024477564,3149,280,gooien,to throw,2,True,V
1758,voert,2.7363965022766426,2.681241237375587,3.4604467838807205,3162,281,opvoeren,to perform,2,True,V
1759,op,5.5475827367934025,3.906388921152831,5.547595045018221,3167,281,opvoeren,to perform,2,True,V
1760,springen,3.311541958401195,3.125481265700594,3.639187559935754,3171,282,springen,"to jump, leap",2,True,V
1761,kopen,3.756864224060549,3.49220145139254,4.1101181270103275,3183,283,kopen,to buy,5,True,V
1762,bidden,3.2068258760318495,3.0064660422492318,3.4578818967339924,3195,284,bidden,to pray,1,True,V
1763,steelt,2.7745169657285498,2.709269960975831,3.8937062930647133,3205,285,stelen,to steal,3,True,V
1764,dansen,3.6532125137753435,3.286231854028553,3.8681740408596386,3213,286,dansen,to dance,1,True,V
1765,rusten,3.2615007731982804,3.1451964061141817,3.718169405391307,3224,287,rusten,to rest,1,True,V
1766,vermaken,2.6074550232146687,2.558708570533166,3.037824750588342,3236,288,vermaken,to entertain,3,True,V
1767,verzint,2.385606273598312,2.367355921026019,3.37984917876283,3248,289,verzinnen,to invent,1,True,V
1768,serveert,1.8388490907372552,1.7634279935629373,2.6875289612146345,3258,290,serveren,to serve,2,True,V
1769,bedenkt,2.5415792439465807,2.510545010206612,3.682686478249768,3269,291,bedenken,to think of,2,True,V
1770,verrassen,2.7331972651065692,2.6766936096248664,3.2750808984568587,3278,291,verrassen,to surprise,1,True,V
1771,nemen,4.233275391293944,3.803798407989674,4.796609019882857,3282,292,nemen,to take,5,True,V
1772,wordt,4.65152029823422,3.8868853589860084,5.118482976159217,3292,293,worden,to become,31,True,V
1773,geserveerd,1.9242792860618816,1.8864907251724818,2.6875289612146345,3299,293,serveren,to serve,2,True,V
1774,leest,3.0461047872460387,2.9537596917332287,4.105373914143847,3303,294,lezen,to read,2,True,V
1775,kreeg,3.8710472613054994,3.6121478383264867,4.819912271587856,3313,295,krijgen,to get,20,True,V
1776,presenteert,2.1072099696478683,2.060697840353612,2.725094521081469,3323,296,presenteren,to present,1,True,V
1777,naaien,2.8965262174895554,2.7551122663950713,3.299942900022767,3333,297,naaien,to sew,1,True,V
1778,maakte,3.7551122663950713,3.5386993795424067,5.053201412120726,3340,298,maken,to make,12,True,V
1779,vertrekken,3.644143050509919,3.4144719496293026,4.0481697987660175,3349,298,vertrekken,to depart,3,True,V
1780,spijbelen,1.99563519459755,1.9138138523837167,2.326335860928751,3355,299,spijbelen,to play truant,1,True,V
1781,overvalt,1.8388490907372552,1.8129133566428555,2.9304395947667,3356,299,overvallen,"to raid, take by surprise",1,True,V
1782,maakte,3.7551122663950713,3.5386993795424067,5.053201412120726,3364,300,maken,to make,12,True,V
1783,is,5.976610385885594,3.906712056942964,6.276831601248094,3374,301,zijn,to be,97,True,V
1784,kom,5.057837202002923,3.9008585047019917,5.411572570670985,3380,302,komen,to come,12,True,V
1785,liet,3.8692904042093983,3.6080979463252794,5.151333070046563,3392,303,uitlaten,to walk,2,True,V
1786,uit,5.08440467090576,3.905202028662319,5.085629459750213,3398,303,uitlaten,to walk,2,True,V
1787,wordt,4.65152029823422,3.8868853589860084,5.118482976159217,3403,304,worden,to become,31,True,V
1788,bedreigd,2.783903579272735,2.6875289612146345,3.2024883170600935,3405,304,bedreigen,to threaten,2,True,V
1789,was,5.36530262140015,3.905957699092427,6.276873384593224,3413,305,zijn,to be,97,True,V
1790,af,4.581414847918365,3.8832638595849738,4.581414847918365,3416,305,afdingen,to haggle,1,True,V
1791,dingen,4.349005400943067,3.8155113373627643,4.349801861871592,3418,305,dingen,to solicit,1,True,V
1792,past,3.2895889525425965,3.17868923977559,3.9335379019717047,3423,306,passen,"to fit, befit",2,True,V
1793,breekt,3.024895960107485,2.963787827345555,3.890532791927745,3432,307,breken,to break,1,True,V
1794,los,3.9074651067658563,3.6137361412618714,3.9873533887357935,3438,307,losbreken,,1,True,V
1795,is,5.976610385885594,3.906712056942964,6.276831601248094,3442,308,zijn,to be,97,True,V
1796,kon,4.433753837516757,3.852601969338235,5.546674659069486,3455,309,kunnen,to be able,3,True,V
1797,noemen,3.792391689498254,3.5593080109070123,4.240174695019277,3458,309,noemen,"to call, name",1,True,V
1798,geldt,3.061829307294699,2.9943171526696366,3.1702617153949575,3464,310,gelden,"to apply, be applicable",1,True,V
1799,willen,4.518303321793302,3.869818207979328,5.463907912938484,3473,311,willen,to want,10,True,V
1800,lijkt,4.273672461942605,3.812646016233119,4.43448906315119,3482,312,lijken,to seem,2,True,V
1801,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,3489,312,zijn,to be,97,True,V
1802,ingegeven,1.2787536009528289,1.2787536009528289,1.8195439355418688,3490,312,ingeven,"to feed, suggest",1,True,V
1803,hebben,5.176531121304757,3.9053640687668922,5.927078682055107,3492,313,hebben,to have,64,True,V
1804,verloren,3.748265572668741,3.5174598265402324,4.126001456787675,3500,313,verliezen,to lose,2,True,V
1805,zorgde,2.833147111912785,2.7737864449811935,4.296533565928987,3505,314,zoorgen voor,to take care of,7,True,V
1806,gaat,4.995990381162591,3.9023836844324715,5.574487326922207,3513,315,gaan,to go,15,True,V
1807,is,5.976610385885594,3.906712056942964,6.276831601248094,3526,316,zijn,to be,97,True,V
1808,krijgt,4.152104800892868,3.760874638052189,4.81990569689715,3534,317,krijgen,"to get, receive",20,True,V
1809,was,5.36530262140015,3.905957699092427,6.276873384593224,3546,318,zijn,to be,97,True,V
